Dosya_Adi,Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
ember_36bbf0f4894d.exe,367924,4.66,6.435,11,0,0
ember_bc2414cb898a.exe,214639,20.17,3.74,196,0,0
ember_de34b2a456ec.exe,2942920,2.36,4.46,59,1,0
ember_f8cc1ee7ad52.exe,1020416,15.48,5.634,475,4,0
ember_c6122126b078.exe,65536,4.04,1.687,0,0,0
ember_7b2fc8870eaf.exe,1641472,24.08,3.978,0,0,0
ember_86d6f44b5c0e.exe,472064,38.68,4.102,1,0,0
ember_0e105585891c.exe,42958,10.43,5.616,6,0,0
ember_e8d99fe25181.exe,10240,47.47,3.53,25,1,0
ember_8391841153c2.exe,516096,16.23,5.453,184,1,0
ember_84f7ece15443.exe,987136,19.89,3.956,1,0,0
ember_157890986fb7.exe,75776,6.84,5.82,7,0,0
ember_0b38c4070b74.exe,78336,27.79,3.668,1,0,0
ember_b84fbd79f918.exe,742062,18.16,3.955,367,1,0
ember_eade942ded82.exe,451126,2.14,3.527,106,0,0
ember_36bdfe1cf720.exe,2587112,28.95,5.093,1,0,0
ember_a5577a1e83a0.exe,471040,6.22,4.661,1,0,0
ember_ce39043fe4bb.exe,463872,1.13,7.316,11,0,0
ember_801d8b8ceef9.exe,5002392,2.8,3.652,17,0,0
ember_f597ca9a7d95.exe,149168,28.16,5.197,117,1,0
ember_ab29d70bb564.exe,766704,19.3,4.707,202,1,0
ember_c45b8ee00e63.exe,996352,27.89,3.694,1,0,0
ember_e02b3a857915.exe,5000430,0.92,5.357,94,2,0
ember_8d17083dc3af.exe,57344,41.43,3.916,1,0,0
ember_1947d05ea056.exe,3939,92.16,0.0,0,0,0
ember_c131c8fbc8cc.exe,7680,50.22,3.264,1,0,0
ember_a07556ba33ac.exe,803574,14.26,1.096,0,0,0
ember_36a7edf27ba4.exe,5002193,0.63,4.412,8,0,0
ember_f251066bebe8.exe,122880,26.39,4.994,141,1,0
ember_2b3fce2aaa1b.exe,108304,20.33,4.346,156,1,0
ember_acd3c8c69971.exe,5392400,3.53,5.572,255,1,0
ember_97d4c243e58a.exe,47648,15.74,3.781,1,0,0
ember_bbd39020adcd.exe,24576,63.14,2.917,39,0,0
ember_f2c318593914.exe,771072,12.96,4.769,1,0,0
ember_2d85cec6b340.exe,20538880,0.45,4.63,8,0,0
ember_bc9dfd3494dd.exe,688128,1.59,3.888,0,0,0
ember_a966b1bd1eea.exe,253952,38.21,4.191,0,0,0
ember_39ab0e6d98e4.exe,696320,7.13,6.015,158,2,0
ember_e7734c113012.exe,12217792,7.56,3.505,471,1,0
ember_1ee23288bc4c.exe,282624,27.08,4.783,178,0,0
ember_26770795b77a.exe,103746,19.51,4.597,167,0,0
ember_c9b5ba3fce92.exe,129288,24.62,4.39,108,1,0
ember_4790cfd7250f.exe,7680,46.59,4.828,34,1,0
ember_51cb3552082b.exe,24576,73.25,3.416,1,0,0
ember_6e43933de516.exe,577024,17.96,4.626,306,1,0
ember_7a4e8dbfc090.exe,1642,48.42,3.731,0,0,0
ember_86033664c4db.exe,89407,4.91,4.474,54,0,0
ember_619f7718982a.exe,709984,18.26,5.554,268,1,0
ember_a2e20c44e956.exe,2044136,16.67,5.21,443,2,0
ember_a0c9dcfd5c1a.exe,105760,19.98,4.188,197,0,0
ember_dc3a2eef7327.exe,1607791,4.33,5.782,16,1,0
ember_5aa7aafc4608.exe,139264,11.79,6.845,7,0,0
ember_25add0f6e7f9.exe,139926,26.4,4.724,154,1,0
ember_dfb65afe4b0e.exe,5001704,21.3,5.556,379,2,0
ember_019850c6e964.exe,469788,15.63,5.587,135,1,0
ember_8bb263b2c10c.exe,344064,34.6,4.243,7,0,0
ember_43c8d5ace6d2.exe,5002388,1.05,3.534,105,0,0
ember_dc588a276910.exe,489408,26.73,4.523,0,0,0
ember_5db3dd34bd80.exe,2871296,4.97,5.714,119,2,0
ember_f2a2777180c2.exe,69632,39.25,4.292,50,0,0
ember_2ad6b51caec8.exe,242176,5.12,5.837,12,0,0
ember_2181a28d6a85.exe,145031,43.9,3.333,1,0,0
ember_c8cc68af813f.exe,466944,15.05,5.538,344,1,0
ember_88f39a417fbe.exe,4096,59.77,3.498,1,0,0
ember_a51dee142f13.exe,39424,30.38,4.419,0,0,0
ember_38067e5cb5e7.exe,8704,33.24,4.292,33,1,0
ember_f9317da14d62.exe,3940272,11.01,6.124,638,2,0
ember_f661e12a022f.exe,32768,59.22,5.343,37,0,0
ember_40083edbde03.exe,1249280,2.89,2.881,1,0,0
ember_2c9cf87535b5.exe,69808,19.67,4.518,25,0,0
ember_8737476f9d6f.exe,10240,34.81,4.876,27,0,0
ember_b9441bb25cbe.exe,10780,17.84,4.122,0,0,0
ember_be7965a6eeac.exe,820810,13.96,1.101,0,0,0
ember_060dcdda88f0.exe,41472,14.51,1.091,0,0,0
ember_bd955dba9fe5.exe,42496,29.12,4.368,81,1,0
ember_430f477abbbd.exe,1203896,20.28,4.87,401,2,0
ember_4f3ac0c82456.exe,2163202,14.47,5.288,21,0,0
ember_106c371195b9.exe,69138,18.01,1.293,0,0,0
ember_ba3bb36a4416.exe,5002963,0.81,5.201,182,1,0
ember_34a43bcee4eb.exe,2211840,17.89,4.119,1,0,0
ember_5608151629e6.exe,1676800,19.05,2.965,1,0,0
ember_4c2dcd53e449.exe,4773448,16.61,3.285,606,1,0
ember_5d7c6bae5448.exe,826488,13.86,1.103,0,0,0
ember_567666f32ff4.exe,1769472,41.81,4.539,0,0,0
ember_db51ab228c34.exe,208896,80.14,4.382,87,1,0
ember_4120d451f4df.exe,78255,29.28,3.936,58,0,0
ember_acad159215e5.exe,637992,9.46,5.513,195,1,0
ember_e652cda3bc70.exe,5000935,0.63,4.4,8,0,0
ember_5711789b2b4b.exe,207017,5.01,5.131,168,1,0
ember_f97722f54eda.exe,29192,23.95,3.529,1,0,0
ember_4c37465aa036.exe,303104,27.79,4.65,1453,0,0
ember_3b211fab0909.exe,77824,33.02,4.63,1,0,0
ember_312dec9de5b0.exe,1601819,2.7,5.007,88,1,0
ember_b9db4bda2c98.exe,222208,3.52,6.074,12,0,0
ember_e868437ea6a1.exe,2362248,17.85,5.665,609,2,0
ember_53092c4503bd.exe,192640,73.29,0.857,0,0,0
ember_10d470612413.exe,106496,18.9,4.712,1,0,0
ember_dc967c5b3f72.exe,179264,8.99,5.525,1,0,0
ember_146b8b2c4c5d.exe,515320,14.58,4.808,76,1,0
ember_494c27df8dbf.exe,5858304,13.86,5.581,5280,0,0
ember_7c09b8c9fbf7.exe,127488,18.59,4.928,68,1,0
ember_3b897afa6744.exe,428544,13.17,5.276,299,0,0
ember_56def5f0173f.exe,2805760,21.75,3.585,1,0,0
ember_771d4aba144e.exe,5002335,0.81,4.897,165,1,0
ember_2992df46412b.exe,13573,16.48,1.273,0,0,0
ember_2ae56ab849a1.exe,308625,4.33,4.412,8,0,0
ember_d33519954395.exe,41472,36.51,2.488,81,1,0
ember_fa4671d9255b.exe,22016,29.83,4.233,58,0,0
ember_3a9e478a5078.exe,5000782,2.61,4.549,167,0,0
ember_3c5357eccf26.exe,809786,14.15,1.098,0,0,0
ember_aec34b9de14e.exe,1966080,17.82,1.616,0,0,0
ember_aff11918144e.exe,172032,9.95,5.842,38,1,0
ember_8365cec022f8.exe,5003602,0.83,4.852,157,0,0
ember_ee1be8f0316d.exe,1742848,31.23,5.615,263,2,0
ember_1f3d3233f354.exe,2172928,27.42,3.608,1,0,0
ember_735636c37625.exe,2394112,1.08,6.866,38,0,0
ember_0c487c7e5b9f.exe,475136,21.07,5.129,210,1,0
ember_37f25e72d4ab.exe,20480,68.71,3.722,1,0,0
ember_c7681b282be6.exe,1495570,27.25,3.597,413,1,0
ember_34638fa3de44.exe,323296,30.07,3.647,1,0,0
ember_058eb8da1387.exe,16384,81.38,2.57,29,0,0
ember_ed3a89cba8cb.exe,61952,36.13,2.592,81,1,0
ember_b935c3fa6b5a.exe,13368,23.64,3.358,1,0,0
ember_034855cd87f1.exe,489444,18.41,4.408,197,2,0
ember_bebcc968922e.exe,21040,14.13,3.414,1,0,0
ember_5e53f4df307e.exe,637992,9.46,5.513,195,1,0
ember_f58e608cd480.exe,19456,53.22,3.785,0,0,0
ember_c08fbd11780f.exe,61952,30.28,3.405,1,0,0
ember_a707a9b29672.exe,627426,6.98,5.864,1,0,0
ember_124c291a4ae6.exe,1418104,15.33,5.769,374,4,0
ember_38fdbd668ec2.exe,23040,26.76,5.262,84,2,0
ember_d51ff9bec837.exe,5000176,1.11,4.572,154,1,0
ember_6073f9c773ab.exe,1953320,20.27,4.923,509,2,0
ember_9bb37b9b5db8.exe,1239262,0.75,6.203,7,0,0
ember_3fd2c050fa15.exe,10752,50.23,3.01,1,0,0
ember_8f3df14f5471.exe,340856,16.9,4.701,4,0,0
ember_49868bcd9f73.exe,810113,14.14,1.098,0,0,0
ember_11369cd85ed6.exe,4141390,8.74,5.795,391,4,0
ember_db9982f55223.exe,216576,32.73,3.528,1,0,0
ember_549d1a806e75.exe,77144,16.64,3.983,248,1,0
ember_094faae8a12f.exe,52128,28.0,2.741,108,1,0
ember_8eeb61558171.exe,389136,50.61,3.532,189,1,0
ember_38c838c74938.exe,806399,14.21,1.097,0,0,0
ember_78b35ed75ccc.exe,28672,61.96,3.475,1,0,0
ember_f8eaf2fab7b4.exe,43008,37.17,3.248,1,0,0
ember_1910c7d8e42f.exe,125692,5.56,5.437,98,0,0
ember_5608baddd730.exe,27080,31.01,4.2,45,1,0
ember_3527e1a09adb.exe,677888,7.11,4.648,1,0,0
ember_330e624f5281.exe,806013,14.21,1.097,0,0,0
ember_0f33ba10e909.exe,637992,9.46,5.513,195,1,0
ember_839a75b1934d.exe,8651976,0.59,4.629,8,0,0
ember_48fe812e3382.exe,3047171,7.38,5.574,194,3,0
ember_7cc033ffcc69.exe,22192,14.28,3.432,1,0,0
ember_f897921edbb4.exe,802802,1.59,4.536,130,0,0
ember_a92473ca0bad.exe,20936,26.95,3.883,32,1,0
ember_b6a8aa02cd97.exe,1675958,1.08,2.665,0,0,0
ember_b75acd228d71.exe,163328,12.55,4.538,1,0,0
ember_7b94a29b7f2a.exe,42228,20.48,1.066,0,0,0
ember_7963a551e2ba.exe,3584,61.22,3.864,0,0,0
ember_931e8d831349.exe,46048,19.78,4.433,60,1,0
ember_a643d31279d3.exe,3448419,15.25,4.434,461,1,0
ember_438f6ddb5a52.exe,21004,22.9,5.322,27,1,0
ember_b8e2a0f9c7f2.exe,636928,11.85,3.818,1,0,0
ember_95ac1a4d8704.exe,640740,14.24,1.094,0,0,0
ember_568bdee4120d.exe,1155184,17.57,5.213,524,2,0
ember_088e75e0843c.exe,328192,26.99,3.462,1,0,0
ember_c5cd7d0f17c6.exe,1627648,16.05,4.657,456,1,0
ember_d44cecde8a1b.exe,536576,2.62,6.025,30,0,0
ember_bd5496849cc8.exe,5632,43.09,3.738,1,0,0
ember_099cd22b9a07.exe,5004072,0.93,5.303,146,0,0
ember_17706e68da3a.exe,26792,21.55,3.147,1,0,0
ember_2123e6de3670.exe,58336,34.86,3.012,0,0,0
ember_b544ca187c2b.exe,569872,13.51,4.945,400,2,0
ember_8053f60b9658.exe,2158016,1.36,7.538,0,0,0
ember_be28b83cdccd.exe,5003752,0.97,5.092,191,2,0
ember_c2976ce32388.exe,897024,9.72,6.13,13,0,0
ember_acd72d7bf82a.exe,4096,57.42,3.553,1,0,0
ember_207dcf4f8f6c.exe,435488,21.3,4.914,171,0,0
ember_96682f31b5b7.exe,810634,14.13,1.098,0,0,0
ember_3c79798f5e56.exe,691200,26.21,3.704,1,0,0
ember_e594c175baae.exe,806804,14.2,1.097,0,0,0
ember_484dbf0f8014.exe,133632,25.08,5.146,245,1,0
ember_045cfe03a9da.exe,280968,18.65,5.48,121,1,0
ember_35d6495e967d.exe,428544,3.3,4.708,1,0,0
ember_da4743464478.exe,800048,14.32,1.095,0,0,0
ember_1c5c3769ce38.exe,37196,2.37,3.997,0,0,0
ember_6fea5e2bc416.exe,4939776,0.48,5.142,154,0,0
ember_bea52fcee08b.exe,372736,26.14,3.747,1,0,0
ember_f63b6ca6918c.exe,956416,44.08,5.121,500,2,0
ember_bd179403b8f3.exe,637992,9.46,5.513,195,1,0
ember_e557e19c4975.exe,210208,20.17,5.19,217,1,0
ember_6083a4da99e9.exe,93048,16.68,4.797,141,1,0
ember_26a9efedfea4.exe,426496,2.43,4.691,1,0,0
ember_7016568dae0c.exe,830457,13.8,1.103,0,0,0
ember_bb48bebf74ae.exe,5993472,0.83,5.932,151,0,0
ember_5eaa763b6563.exe,115245,22.29,1.465,0,0,0
ember_55485f28c1e4.exe,2946336,17.28,5.28,686,3,0
ember_651e4cb9c435.exe,384728,13.11,5.128,420,2,0
ember_bd3200845292.exe,579084,21.55,4.359,237,0,0
ember_952a4fc32c79.exe,75264,29.17,3.647,1,0,0
ember_e212a9fb19d8.exe,1024,79.39,0.0,0,0,0
ember_1056c0b438d4.exe,2190336,4.39,5.214,1,0,0
ember_c9e94f1f0bf1.exe,807138,14.19,1.097,0,0,0
ember_e57705cb8e3d.exe,2560000,5.6,4.077,125,0,0
ember_d024c2a9c283.exe,210107,1.18,3.961,0,0,0
ember_0a9b827272dc.exe,117680,15.36,5.083,95,2,0
ember_2f117e52029e.exe,135168,25.74,4.396,124,1,0
ember_14575d08b07f.exe,33688,42.02,3.857,0,0,0
ember_8a349c9cc584.exe,801280,14.49,4.781,17,0,0
ember_5dec1ad0c926.exe,27910,2.74,3.954,0,0,0
ember_3abcedda05d6.exe,9728,28.79,1.924,0,0,0
ember_741540ffa211.exe,2079862,0.7,5.837,10,0,0
ember_7aedbef763c8.exe,4002828,1.49,4.758,59,1,0
ember_506ec3066cc4.exe,94208,32.48,3.428,1,0,0
ember_3d2a511c9793.exe,72984,10.86,5.357,0,0,0
ember_eaa8c1e68865.exe,5002453,1.21,4.705,167,0,0
ember_080385dda359.exe,1330236,39.27,1.998,0,0,0
ember_51463f6088b3.exe,633511,14.4,1.091,0,0,0
ember_7921318c2fe4.exe,142848,24.13,3.583,1,0,0
ember_3b342fdd9c6a.exe,377936,1.97,7.451,0,0,0
ember_4cedb7057ad2.exe,79360,14.1,4.505,1,0,0
ember_fc8a4b5710d9.exe,3584,60.35,3.997,0,0,0
ember_a12a33237428.exe,2659600,1.9,3.205,105,0,0
ember_d8f90b6b3461.exe,168960,33.83,3.358,1,0,0
ember_53f843f9922a.exe,86880,13.82,0.915,0,0,0
ember_c9352ef60927.exe,1233408,17.8,4.877,0,0,0
ember_8e62678fdde3.exe,52736,34.9,2.503,81,1,0
ember_3b18c8f7e2d8.exe,35840,28.19,3.335,1,0,0
ember_36f1ba915de6.exe,5001651,1.04,4.35,120,2,0
ember_b3c926a33706.exe,5477847,2.71,4.429,93,1,0
ember_6a0c8cf0eb0d.exe,3198064,20.33,5.775,603,2,0
ember_d2373d1e2132.exe,345000,1.54,7.982,0,0,0
ember_ab4531fa985c.exe,87552,56.89,4.632,0,0,0
ember_a1ef7c4ea745.exe,3090432,5.74,6.544,430,0,0
ember_8e0133c8b6a2.exe,624012,12.18,1.001,0,0,0
ember_eb4177cabd84.exe,634935,5.94,3.72,130,1,0
ember_897fb92c8d16.exe,652288,51.18,3.377,1,0,0
ember_92686a1725e3.exe,9216,36.66,3.727,1,0,0
ember_57308a1ac5ae.exe,5003567,0.66,5.557,154,0,0
ember_9431cfa9542e.exe,15360,31.56,3.359,1,0,0
ember_3c5cd3e67ad3.exe,627664,14.53,1.088,0,0,0
ember_43d2439083b6.exe,130560,28.72,3.468,1,0,0
ember_76a9f3c2f565.exe,1480140,1.54,6.274,133,0,0
ember_e4b3ad7759ee.exe,642560,11.98,4.468,1,0,0
ember_56b6c5f09ee5.exe,648704,39.46,4.383,66,1,0
ember_d4ce708dc731.exe,26424,15.25,3.572,1,0,0
ember_de04814338cb.exe,1728933,13.22,1.29,0,0,0
ember_336b7da792ac.exe,6850,18.57,1.071,0,0,0
ember_746ca34332f6.exe,24576,70.78,3.779,1,0,0
ember_4136e2c0e327.exe,10440704,9.76,4.358,1,0,0
ember_4a4fce6926b7.exe,1907712,30.94,4.282,1,0,0
ember_adeb03a41f3e.exe,1035264,8.66,3.724,1,0,0
ember_d1bc92481b9f.exe,170496,15.37,6.036,170,1,0
ember_a3953ada7da8.exe,83456,20.12,4.539,234,1,0
ember_da881dc61232.exe,454656,9.53,6.926,0,0,0
ember_ae4714bff914.exe,4968448,2.63,4.549,167,0,0
ember_85cfb3dea39d.exe,216576,10.07,4.584,1,0,0
ember_c50e670ea180.exe,4625163,1.17,4.35,122,2,0
ember_9d6739a48a99.exe,1116160,14.74,3.137,227,1,0
ember_19c180884110.exe,5003344,1.11,5.074,214,2,0
ember_6fbe932a394f.exe,9248848,22.78,5.09,348,2,0
ember_9a2eaeee59cb.exe,1280524,1.62,4.73,8,0,0
ember_22e92aff31a2.exe,8578560,11.34,3.754,1,0,0
ember_16db09ba712b.exe,262144,20.57,4.408,1,0,0
ember_8c1c08ee081c.exe,1895424,15.01,5.636,249,2,0
ember_50a3e2a21973.exe,11360,22.56,3.442,1,0,0
ember_62e1aa57b642.exe,5003898,5.87,3.43,167,0,0
ember_9f32be2f1105.exe,1829888,6.43,5.865,1,0,0
ember_5b9aa5b5b349.exe,5003000,0.72,4.418,8,0,0
ember_d67516964622.exe,162776,17.71,5.17,131,2,0
ember_10f677c543b1.exe,581632,2.84,4.609,9,0,0
ember_6a862ea5f53b.exe,8622721,1.7,4.934,185,1,0
ember_16509f0e5e0a.exe,3088896,18.92,4.363,175,0,0
ember_3fa6ef3d0bef.exe,356352,3.03,5.04,84,0,0
ember_d0b2427bf7b8.exe,96256,20.5,3.901,167,1,0
ember_47bf92a3dc12.exe,802796,14.27,1.096,0,0,0
ember_8205304ecb53.exe,340480,4.67,5.922,1,0,0
ember_1e3e000874d4.exe,5000042,6.27,5.682,14,0,0
ember_2dfd173473a0.exe,807347,14.19,1.097,0,0,0
ember_e0e026d0803c.exe,1307261,12.75,1.583,0,0,0
ember_d842022df88e.exe,1646592,9.58,6.431,184,3,0
ember_bc0bd8faf7fa.exe,1021952,18.35,5.208,304,0,0
ember_7af57649609c.exe,6714000,26.44,4.455,1,0,0
ember_f1957139cf7d.exe,4001246,0.72,5.083,102,1,0
ember_ebe8c8a683c3.exe,1766408,12.98,5.705,180,2,0
ember_e19c7c892cd3.exe,121054,14.08,1.236,0,0,0
ember_65fbdcbca605.exe,806901,14.2,1.097,0,0,0
ember_a2e624ea981e.exe,320216,3.04,7.647,2,0,0
ember_60e89d4b89f4.exe,2500720,2.18,7.008,5,0,0
ember_f33009b13fb8.exe,1131424,3.35,4.93,85,2,0
ember_8bb58e7ce23e.exe,671349,10.25,1.321,0,0,0
ember_0867e1359974.exe,721136,10.95,5.058,25,0,0
ember_bdeb98087906.exe,1497088,23.12,5.331,267,1,0
ember_24063d3ec1fd.exe,4608,56.86,3.842,0,0,0
ember_ca8468e965d4.exe,3114799,6.85,5.708,328,2,0
ember_7d2642b94085.exe,20480,77.24,3.357,1,0,0
ember_0c6338f252fb.exe,1533952,26.56,3.9,1,0,0
ember_b8d3eef64359.exe,46080,30.19,3.642,47,1,0
ember_9377e0fea21a.exe,2048,58.45,3.741,0,0,0
ember_5cc622f73d28.exe,5001599,0.7,4.141,8,0,0
ember_26f1bc40b2e2.exe,105472,21.11,3.213,238,1,0
ember_109dae8062cd.exe,225280,13.35,4.396,50,1,0
ember_2c3c77347966.exe,8192,13.76,1.647,0,0,0
ember_97763d4b1109.exe,3077672,4.09,5.23,154,0,0
ember_91dc229f4c09.exe,800779,14.31,1.095,0,0,0
ember_80a8a23ed391.exe,126976,14.95,0.821,0,0,0
ember_0344e2a80226.exe,10485498,1.32,4.44,122,2,0
ember_e1c88e1cdff4.exe,200704,15.87,3.691,99,0,0
ember_8bc7361ea298.exe,84992,7.34,4.649,1,0,0
ember_722677cb7b51.exe,717312,24.32,5.697,69,1,0
ember_36f92806db7a.exe,368544,10.38,0.902,0,0,0
ember_527f65965747.exe,238777,11.61,5.587,170,1,0
ember_4e7e0476407d.exe,802098,14.28,1.096,0,0,0
ember_d234e1d09acd.exe,42496,27.8,3.597,89,0,0
ember_a05a3cb20d0e.exe,804944,20.69,4.727,1,0,0
ember_33985a61e386.exe,958464,28.54,3.585,1,0,0
ember_247b8ff890ea.exe,4096,64.55,3.551,1,0,0
ember_a5bc8e63f73f.exe,637952,8.57,4.414,64,1,0
ember_e3e83a98b8f0.exe,757176,3.3,5.106,65,0,0
ember_fe3732be8483.exe,230400,27.09,3.576,1,0,0
ember_0b572368e1b1.exe,1630608,10.15,3.621,1,0,0
ember_4a6c115a18f6.exe,6613464,38.34,3.891,897,1,0
ember_1570320163a4.exe,1285980,7.85,2.578,0,0,0
ember_cc1562e6c48d.exe,43520,15.74,4.361,1,0,0
ember_78d32dcfce26.exe,5003248,1.65,5.347,154,0,0
ember_653cbf05dcdf.exe,1158512,4.7,5.518,121,1,0
ember_bb6639baa863.exe,202752,2.74,5.84,5,0,0
ember_0f591a6b98ac.exe,808791,14.17,1.098,0,0,0
ember_807f1fc0f22a.exe,96766,19.27,1.796,0,0,0
ember_5616276f8a2e.exe,637992,9.46,5.513,195,1,0
ember_22128bd0845c.exe,31232,19.59,4.335,1,0,0
ember_42978fa59cd0.exe,167287,6.02,5.131,168,1,0
ember_95f05eb0d50c.exe,28256,22.29,2.723,0,0,0
ember_ffeecd22d2a6.exe,11720,20.53,2.26,0,0,0
ember_aaea0b85cf06.exe,311904,29.84,4.238,58,1,0
ember_18a029b567b8.exe,36400,17.02,3.611,1,0,0
ember_9ff1a3bee8a3.exe,160768,26.73,3.523,1,0,0
ember_b26385173c76.exe,10485536,0.47,5.626,154,0,0
ember_8d247933c52d.exe,23040,43.02,4.716,21,1,0
ember_8c800ea7192d.exe,69103,33.7,4.455,0,0,0
ember_1f72fd1ec7dc.exe,7993,21.84,1.003,0,0,0
ember_61cfadfa7957.exe,6144,39.96,3.092,1,0,0
ember_79b64e956947.exe,155424,19.76,4.357,143,0,0
ember_38fb17b183e6.exe,814240,13.03,5.14,0,0,0
ember_ffe648fa6740.exe,2792109,33.47,3.285,64,0,0
ember_79542ea67a3d.exe,210944,20.99,3.752,1,0,0
ember_1fdf0db9d70c.exe,1555485,97.87,4.707,92,0,0
ember_fa30e5fb04ce.exe,24064,25.22,3.274,1,0,0
ember_63e07607be1c.exe,229376,24.52,4.794,306,1,0
ember_f0466accf9d6.exe,20492,23.57,5.325,26,1,0
ember_f876c6b8a512.exe,1016320,20.35,5.145,1,0,0
ember_ddf63a49859c.exe,7040,33.01,2.946,0,0,0
ember_05d958e46188.exe,261448,12.92,4.833,1,0,0
ember_21c529c884ae.exe,4789816,19.1,5.082,165,1,0
ember_9b31ce257a9b.exe,1967104,22.11,5.244,1,0,0
ember_f9c2d54e2e9b.exe,9721448,9.13,4.83,506,1,0
ember_8ed845ca3ce8.exe,637952,22.95,4.6,64,1,0
ember_467bc6afa6d2.exe,65616,40.52,4.289,52,1,0
ember_fd1c0215d44e.exe,5000313,0.9,7.334,7,0,0
ember_226c2ff084ab.exe,452312,16.29,5.631,92,1,0
ember_61a748e6a9bd.exe,800000,20.14,6.569,0,0,0
ember_fbd47a7fc9e4.exe,59344,19.92,3.58,1,0,0
ember_2f3c6cf848aa.exe,247968,29.14,3.572,1,0,0
ember_603ac1498b98.exe,229376,30.73,3.825,1,0,0
ember_f85d6abdef64.exe,10484135,0.6,4.7,158,0,0
ember_a47c75158f20.exe,513024,13.22,5.526,400,2,0
ember_a134129e6331.exe,621620,18.63,3.955,367,1,0
ember_5140df35f135.exe,185656,16.81,5.121,155,2,0
ember_0d1aa6a28671.exe,1195726,97.22,4.707,92,0,0
ember_981dcfe317cd.exe,153318,23.22,4.354,120,2,0
ember_113cd05e5605.exe,1496592,16.27,4.473,1650,1,0
ember_0877d763a6cb.exe,421395,19.57,5.714,283,1,0
ember_0438aa59dad3.exe,128369,1.3,3.963,0,0,0
ember_0c8939d10347.exe,18224,18.93,4.017,20,1,0
ember_1ec079455881.exe,253045,8.18,5.737,104,1,0
ember_85b023069f97.exe,695472,95.1,1.144,0,0,0
ember_23e40bec58d3.exe,6735753,14.43,1.82,0,0,0
ember_ba868eed95bb.exe,345824,19.45,4.613,105,1,0
ember_36ceff2ef46a.exe,326248,10.01,5.323,488,1,0
ember_cf82d1183fb8.exe,19605,13.74,2.167,0,0,0
ember_075c8e37f2ef.exe,7556248,19.66,1.765,0,0,0
ember_089af12cb67f.exe,225135,24.86,4.556,122,2,0
ember_dd99776ae945.exe,696832,6.86,3.281,1,0,0
ember_ed08732d83e8.exe,504320,4.74,5.636,5,0,0
ember_e0ee9120852e.exe,13344,20.06,3.452,1,0,0
ember_2e5bac7385f6.exe,91648,23.8,3.083,110,1,0
ember_c3f529d24369.exe,53248,51.39,3.262,1,0,0
ember_496c587734b5.exe,860976,1.64,6.974,7,0,0
ember_7298ac75b649.exe,217648,14.19,1.236,0,0,0
ember_c957d695a26e.exe,637992,9.46,5.513,195,1,0
ember_88c5c28c6add.exe,5001277,0.64,4.396,8,0,0
ember_2be78fdb88b9.exe,1032304,22.19,4.126,432,1,0
ember_ffc98339801c.exe,720896,3.03,3.492,13,1,0
ember_6a3632e34e60.exe,70656,34.62,3.51,1,0,0
ember_8b92cb926103.exe,10240,48.08,2.478,0,0,0
ember_1cf4c83bb38a.exe,1595529,39.7,3.771,157,1,0
ember_393a9a8781b1.exe,17920,30.82,3.253,1,0,0
ember_ede1625f4437.exe,1702400,18.51,5.612,527,2,0
ember_670eeeeb4272.exe,126976,23.14,4.118,62,0,0
ember_29804a5ac8b8.exe,8192,40.53,3.372,1,0,0
ember_1a4d30a485f6.exe,19456,27.31,2.108,0,0,0
ember_5b37a4b62628.exe,402944,11.18,4.564,1,0,0
ember_de7ce8f77181.exe,3171968,0.71,4.397,8,0,0
ember_e39ade5daf55.exe,807026,14.2,1.097,0,0,0
ember_f3033a6dfdf3.exe,34304,40.51,2.598,45,1,0
ember_bb6980be2ed4.exe,2489856,16.35,4.749,659,2,0
ember_50d3e570ebce.exe,799323,14.33,1.095,0,0,0
ember_88af68d079b7.exe,244736,12.52,4.757,1,0,0
ember_0a220d93a462.exe,852473,11.06,1.5,0,0,0
ember_b2fa7c0585fe.exe,76800,25.72,3.738,1,0,0
ember_ac79d34417ad.exe,10752,39.02,3.405,1,0,0
ember_4e2553cf44ac.exe,462399,3.88,5.799,104,1,0
ember_d69b6129f0c5.exe,637992,9.46,5.513,195,1,0
ember_34b7a7742930.exe,712704,19.97,5.78,0,0,0
ember_2d979e833529.exe,18904,24.57,3.612,1,0,0
ember_8e877e5b8b39.exe,2895872,1.09,4.481,164,0,0
ember_d2ac3250d899.exe,744430,1.72,5.285,6,0,0
ember_7557b2e6d37d.exe,570392,11.06,4.379,236,2,0
ember_3643f0af97c4.exe,192640,83.43,0.582,0,0,0
ember_a60736864905.exe,9361920,22.98,5.471,0,0,0
ember_97dfc22c6488.exe,806746,14.2,1.097,0,0,0
ember_dab4718c3017.exe,2560,64.06,3.086,1,0,0
ember_a07e5038e39c.exe,888744,17.47,4.312,170,2,0
ember_ee269911ef94.exe,795800,12.21,5.199,178,2,0
ember_07fb2032d2ae.exe,5003470,1.64,5.542,264,2,0
ember_957ef2c695fd.exe,2537355,2.49,4.763,119,1,0
ember_143322862c1d.exe,229376,37.72,4.193,7,0,0
ember_b3e16c8cec9a.exe,107624,94.22,0.18,0,0,0
ember_34d70950eaf2.exe,2560,61.72,3.063,1,0,0
ember_cd9911b46922.exe,107520,23.99,4.233,98,1,0
ember_99d29732a816.exe,800894,14.31,1.095,0,0,0
